D-14,D-13,D-12,D-11,D-10,D-9,D-8,D-7,D-6,D-5,D-4,D-3,D-2,D-1,Dday,marketAverage,fluctuation,amount,label
-0.46,-1.38,-2.33,0.48,0.47,0.0,-0.47,-0.95,0.0,0.48,-0.48,0.0,0.0,0.0,-0.48,1.02,3,2,-3.3653846153846145
-1.88,-1.27,0.0,0.97,2.24,-0.31,1.25,-0.31,-0.31,0.0,-0.31,-0.31,-1.25,-2.54,2.28,0.89,3,2,-6.050955414012737
-1.82,1.85,1.82,2.76,-1.26,13.26,-4.23,-5.45,8.41,0.0,-2.01,2.35,3.15,6.67,-6.51,-0.21,3,1,-12.952646239554323
0.13,-0.25,-0.89,-3.21,0.93,-0.79,0.0,1.86,0.52,0.0,-2.46,0.0,0.13,-0.27,0.4,0.36,3,1,-0.7947019867549643
-1.18,3.06,-1.82,1.85,1.82,2.76,-1.26,13.26,-4.23,-5.45,8.41,0.0,-2.01,2.35,3.15,1.07,3,1,-12.5
0.34,0.0,0.17,0.0,0.85,-0.5,-0.84,-0.68,0.17,-0.51,-2.23,1.23,-0.69,0.7,0.0,-0.86,3,1,-14.756944444444443
0.16,0.0,-0.79,1.28,-0.16,0.16,2.37,1.54,0.15,-1.37,-2.92,1.27,-2.03,2.4,0.16,-1.01,3,1,15.576323987538942
-1.85,-1.05,-0.85,-2.78,4.4,-0.21,-1.69,0.43,1.28,2.53,0.0,2.88,1.8,-3.54,-2.24,-0.42,3,1,-7.2916666666666625
-1.88,-3.18,-2.63,0.34,3.03,-1.31,1.66,0.0,-1.95,-0.33,-2.33,-2.39,-1.75,-5.34,0.38,0.15,2,3,3.370786516853941
0.0,-2.46,2.21,-2.78,-1.59,-1.61,-1.64,3.67,0.64,0.96,-0.63,-4.14,3.32,0.96,3.18,0.3,2,3,-13.271604938271608
-4.02,-0.56,0.0,-6.74,6.02,-4.26,-3.86,1.85,10.61,0.55,-1.36,-0.28,-0.55,0.28,3.33,0.24,2,3,25.537634408602152
-0.98,-0.74,0.75,0.74,2.46,0.72,-2.15,0.49,0.24,-0.97,2.69,-1.19,0.48,2.64,0.7,0.77,2,3,-15.081206496519716
-4.96,4.98,-0.24,-5.7,-6.05,-0.8,-4.05,5.92,2.13,1.3,1.03,-0.76,1.28,-3.29,-2.62,-0.87,2,3,-0.8064516129032251
-4.44,-3.72,4.83,2.3,3.15,-1.31,2.21,-2.16,-0.44,2.22,-2.61,6.7,-4.18,0.44,1.74,1.81,2,3,32.9059829059829
-1.35,0.57,-1.47,0.4,2.0,-2.24,-2.69,0.18,0.94,-0.99,0.29,-1.0,-1.6,0.9,0.48,-0.03,2,2,-4.156769596199528
1.28,1.26,-2.7,-2.99,-3.74,3.89,1.98,2.16,-0.63,9.15,29.82,2.7,-3.51,0.0,-5.91,-0.19,2,2,-14.331723027375197
-4.04,2.0,4.57,0.21,0.83,3.7,5.16,0.0,0.38,1.32,3.71,-2.86,-1.29,-4.48,-0.59,-1.53,2,2,-14.145383104125742
0.0,1.19,-1.18,1.39,0.39,1.17,-2.31,0.79,1.57,-0.19,-0.58,-2.14,0.2,-1.39,0.0,-0.66,2,2,-4.417670682730924
0.68,1.57,0.22,-1.32,-2.01,3.64,6.81,-3.91,-0.86,1.51,-0.21,-2.13,0.87,-3.67,-2.02,-0.55,2,2,7.78032036613272
-0.68,0.46,1.14,5.43,-2.79,-0.44,2.44,-0.22,-1.3,-1.32,0.0,-0.45,-0.67,2.25,-0.22,0.01,2,2,2.207505518763786
-0.97,-1.63,-3.31,1.83,-2.47,-2.87,3.2,0.23,0.0,-2.29,0.82,1.16,4.13,1.87,-0.65,-1.76,2,2,-11.6557734204793
-1.15,-0.13,-6.88,4.6,2.67,0.65,-0.52,0.78,1.29,0.89,8.44,-4.3,-0.36,1.46,-0.36,0.38,2,2,-3.4939759036144546
-0.12,0.0,-1.22,1.6,0.61,-0.24,-0.36,-0.12,0.49,0.97,-2.04,-1.96,0.5,-1.99,-0.13,0.47,2,2,0.12674271229404788
-1.5,-3.61,-2.02,-2.21,-0.15,1.05,-0.6,2.7,-0.44,-4.55,-0.61,2.63,0.3,-0.75,1.66,-0.41,2,2,-2.529761904761907
0.33,0.11,1.08,-2.14,1.64,-0.97,-1.63,-3.31,1.83,-2.47,-2.87,3.2,0.23,0.0,-2.29,-0.11,2,2,-6.908665105386413
1.26,-0.1,1.35,2.25,5.11,0.95,0.47,-3.29,1.94,-1.9,14.08,2.98,17.77,-1.4,7.12,-1.09,2,2,-38.538205980066444
-3.1,-1.6,0.81,-0.07,-0.2,-0.07,-0.07,2.02,0.66,-0.72,-0.99,-1.2,0.14,-0.68,-0.07,-1.83,2,2,-6.126616746085778
0.59,-1.31,1.55,-0.15,0.0,0.29,0.51,0.58,0.29,1.07,1.27,-1.19,0.42,-0.35,-0.85,0.67,2,2,-3.207412687099076
-2.15,-0.98,1.05,-0.3,-0.43,-0.98,0.87,-0.61,1.55,1.64,-0.96,-0.54,0.36,-3.03,-0.38,1.75,2,2,-10.476787954830613
0.13,0.07,1.0,-0.07,-0.13,0.07,-1.39,0.87,1.13,0.0,-0.73,2.92,-1.29,-1.37,1.59,-2.29,2,2,15.85127201565557
-3.73,-2.15,-0.98,1.05,-0.3,-0.43,-0.98,0.87,-0.61,1.55,1.64,-0.96,-0.54,0.36,-3.03,0.33,2,2,-4.562500000000003
1.08,-1.32,1.59,-0.25,2.39,0.49,2.75,-1.73,-3.27,-1.75,-0.45,-1.34,-0.26,2.02,-1.08,-1.25,2,2,-2.448453608247425
2.54,1.91,3.18,6.17,-5.13,-3.06,4.28,-1.6,-0.36,0.0,0.18,0.36,-0.54,1.45,0.72,-1.81,3,2,-7.473309608540923
1.91,3.18,6.17,-5.13,-3.06,4.28,-1.6,-0.36,0.0,0.18,0.36,-0.54,1.45,0.72,-0.18,0.41,3,2,-7.3083778966131945
0.0,0.0,-0.86,-1.73,-0.44,-0.44,-4.89,-3.74,-1.94,-0.5,-0.5,-0.6,2.11,-1.77,-0.7,-1.35,3,2,-17.474747474747478
0.13,-0.51,-1.94,-1.05,1.86,0.39,2.6,5.32,-1.93,0.86,0.73,-0.97,-0.85,-0.98,-3.85,1.07,3,2,18.99224806201549
1.06,2.85,-5.1,-8.14,-7.36,3.61,1.74,0.17,4.27,-15.57,-7.96,0.84,4.81,17.56,0.17,-0.59,3,2,1.3559322033898313
3.18,6.17,-5.13,-3.06,4.28,-1.6,-0.36,0.0,0.18,0.36,-0.54,1.45,0.72,-0.18,-0.36,0.32,3,2,-6.976744186046513
2.03,-1.16,-2.18,3.08,-1.66,12.16,0.15,-1.35,-1.98,-4.2,0.0,-1.14,-1.15,-1.0,-1.17,1.28,3,2,2.376910016977929
1.16,-3.7,1.59,-1.04,-3.56,0.82,-0.95,-1.23,-0.55,0.97,1.66,-0.14,0.54,0.14,4.99,0.7,3,2,-4.510926726656539
-2.19,-2.76,13.12,-2.51,-4.98,5.41,-1.61,-24.31,0.86,1.92,-6.29,0.22,-7.14,0.96,2.86,0.32,3,2,-7.17592592592593
-4.45,-0.6,-1.66,-1.38,-2.65,3.53,-0.77,-1.09,1.26,-1.87,-0.32,-1.43,-2.26,-0.5,0.83,-0.32,3,2,6.919275123558477
-0.21,0.21,0.85,-1.26,0.21,0.0,-0.42,-1.28,-1.94,0.88,-0.65,0.44,0.87,-0.87,-0.87,-0.26,3,2,-7.29701952723536
-0.81,-3.83,1.56,-3.92,-4.8,-3.52,-1.58,0.81,-1.12,5.49,0.0,-1.53,-0.16,-5.92,-4.14,-1.14,3,2,-22.625215889464588
-1.28,1.13,-0.8,-1.78,1.64,-2.43,-2.16,-1.69,-4.48,1.44,3.56,-0.17,0.34,-0.51,-1.72,-0.42,2,2,7.017543859649122
2.98,0.0,0.96,-1.11,2.41,0.16,-1.1,-4.75,-3.33,5.51,0.65,2.76,3.94,0.0,-0.46,0.47,2,2,11.737804878048784
-4.53,0.3,-1.77,-0.15,2.56,-0.44,-0.74,-0.59,-1.2,-2.57,2.17,-1.82,-4.02,-3.55,1.17,-0.41,2,2,8.92561983471074
-0.32,-1.58,0.0,0.8,-0.64,-0.8,2.43,0.95,1.88,-3.38,-3.66,0.0,-0.33,-0.17,1.0,0.89,2,2,8.866995073891616
0.17,0.66,1.48,-0.32,0.33,1.46,1.92,0.31,0.16,2.5,1.98,-2.69,-1.23,2.48,-0.15,0.96,2,2,-4.704097116843697
-1.64,0.14,-0.28,0.7,0.41,-0.55,-0.28,-0.83,-1.96,-4.43,-3.14,0.0,-4.63,-1.94,-3.3,-1.83,2,2,-8.532423208191132
0.77,-0.98,-0.33,-1.55,0.79,2.68,-0.44,0.87,-1.84,0.0,-1.55,-1.68,-1.37,-1.5,-5.63,-3.52,2,2,-14.427860696517413
0.4,3.39,-4.05,0.3,-1.9,-0.31,-1.33,-1.14,-0.1,-4.2,0.66,1.74,-2.46,-3.29,0.57,0.28,2,2,-2.3702031602708784
-2.63,0.0,-0.35,1.3,-5.12,2.45,2.87,-0.81,-0.82,-3.43,0.98,0.85,-1.08,0.12,0.24,-0.24,2,2,-14.769975786924938
-6.1,3.32,5.41,1.53,0.0,-2.73,-0.56,-2.82,3.05,-0.14,1.13,1.26,0.14,-3.72,-0.72,0.47,2,2,17.579250720461093
9.75,-2.59,2.66,-2.99,-3.5,1.39,0.0,-0.53,-3.17,-1.53,-0.11,-1.11,1.91,0.88,1.86,-0.76,2,2,0.9646302250803762
-0.65,0.26,-0.52,7.37,-4.41,0.9,9.28,-2.09,-1.19,4.33,0.81,-2.63,0.0,-0.35,1.3,-0.61,2,2,-5.813953488372093
4.5,-1.32,-0.21,-3.1,-0.15,-3.71,-1.66,1.31,4.48,-4.8,5.34,2.1,22.71,-0.93,-6.89,-1.68,1,3,15.987460815047028
0.25,0.12,-0.8,-4.38,6.38,-5.27,-5.18,-3.1,-0.77,-2.67,-4.47,0.68,-0.3,-2.48,1.39,-0.13,1,3,2.738477661586125
-3.44,-1.23,4.44,-2.66,-3.0,1.97,0.0,-2.48,-3.81,6.39,-4.76,-0.87,1.1,-0.22,-2.61,-0.76,1,3,-17.85714285714286
-0.61,-4.16,5.87,-3.14,-2.49,2.55,10.83,-3.37,-0.12,-3.14,0.48,2.27,-6.9,1.76,0.74,0.28,1,3,22.426470588235304
-1.39,-0.43,-0.12,1.17,-1.89,-1.74,-0.7,2.74,0.0,0.62,-0.49,0.06,-0.93,-1.38,-2.09,-1.09,1,3,18.898217990731215
8.5,4.5,-1.32,-0.21,-3.1,-0.15,-3.71,-1.66,1.31,4.48,-4.8,5.34,2.1,22.71,-0.93,0.16,1,3,16.112084063047295
-6.24,-0.12,0.0,-1.66,-2.42,-1.24,-0.88,4.3,-2.91,-2.25,1.41,-0.63,-1.4,-3.35,1.6,-0.39,1,3,24.63958060288336
-2.11,0.54,-4.29,0.0,5.6,-0.27,-1.06,-3.76,2.23,0.27,-2.72,-4.48,-1.76,5.37,0.28,1.32,1,3,2.5423728813559254
9.75,5.73,4.07,-0.26,2.87,-0.51,-0.77,-4.63,-3.77,1.4,3.31,0.27,3.73,0.77,-0.77,-1.35,1,3,6.169665809768632
-4.93,-2.0,-0.81,-0.41,0.82,-2.86,-4.63,-3.75,1.38,1.13,1.34,1.77,-0.87,-2.19,1.57,0.93,1,3,-12.334801762114534
1.71,0.0,-0.28,-1.41,0.57,1.14,0.0,3.37,-1.63,1.66,1.63,0.53,-6.38,3.13,-2.75,-2.8,1,3,10.198300283286121
0.0,8.3,-1.08,3.67,0.66,-0.52,-0.26,0.26,0.52,0.0,-0.65,6.95,2.45,-1.2,0.24,0.06,1,3,-4.951690821256038
-2.52,-1.22,0.62,-2.3,-0.31,2.36,-5.99,-0.65,0.66,2.45,0.0,0.0,-3.19,-0.49,-0.66,-0.85,2,3,1.6666666666666607
5.14,5.45,-2.5,6.58,-1.03,3.64,0.33,0.67,-1.66,4.38,2.74,0.47,-5.78,-1.82,-1.35,-1.08,2,3,-1.1986301369863006
-1.26,0.42,-0.42,1.27,-3.97,-0.87,-1.1,-2.44,1.59,-2.24,-0.23,-1.15,1.4,-1.83,-3.04,-1.09,2,3,-6.987951807228921
0.27,0.54,1.89,2.38,0.78,0.51,3.32,3.95,8.55,-0.22,-2.85,0.9,-9.4,-1.98,0.25,-0.43,2,3,-3.015075376884424
0.38,3.59,-2.37,-0.75,-0.94,-0.38,2.48,1.3,0.18,3.3,0.71,0.18,11.62,4.73,5.87,-0.82,2,3,-11.379800853485067
0.24,0.23,-0.94,1.18,0.7,0.0,0.7,3.46,0.0,0.0,-4.9,-2.58,2.88,-6.54,-3.5,-1.49,2,3,-2.3316062176165775
-1.42,0.23,1.05,2.6,-1.09,2.76,2.09,-2.23,1.59,-0.08,-3.18,-1.09,0.03,-0.25,0.91,-0.19,1,2,0.219780219780219
1.75,0.0,-3.19,-2.15,1.58,-0.51,-0.1,-0.1,2.4,-0.91,1.17,1.84,0.95,1.73,-1.22,1.36,1,2,3.838017527954074
1.13,2.53,0.23,-0.81,-0.94,2.29,-2.38,-0.4,2.3,0.81,4.19,-0.35,-0.93,1.3,0.18,1.99,1,2,0.9048775104833373
0.86,1.96,-0.08,-1.92,-1.29,-0.65,-0.13,0.76,0.29,0.34,-2.73,0.13,-0.11,-0.4,-0.72,0.38,1,2,-4.863550391786009
-1.01,-0.49,-0.34,1.75,0.0,-3.19,-2.15,1.58,-0.51,-0.1,-0.1,2.4,-0.91,1.17,1.84,-1.8,1,2,3.3415082771306004
0.99,-1.9,0.29,0.62,1.86,0.26,1.65,-0.9,-0.2,1.3,1.37,-0.58,-0.61,-1.06,0.37,1.04,1,2,-3.9673607203151384
-0.47,4.49,2.26,1.77,5.87,-2.26,-3.36,-7.17,3.04,4.09,-1.31,-2.21,2.49,-5.74,-2.58,-0.55,2,2,-2.4038461538461564
0.42,-4.4,-1.32,0.89,-8.37,3.61,6.03,-0.88,-0.44,-0.44,1.11,1.1,1.31,-0.43,-1.08,-0.46,2,2,4.8034934497816595
0.43,0.0,-0.14,-1.3,-0.44,0.44,0.29,9.04,-5.35,-0.85,1.42,-1.54,0.43,-0.85,-1.0,-0.28,2,2,-10.274963820549932
11.95,-1.08,5.33,-11.28,9.94,1.73,-2.35,4.28,2.95,-1.5,0.0,-0.38,-0.64,5.5,3.88,0.19,2,2,-18.086347724620765
-4.58,0.53,-0.53,-7.47,0.77,-2.1,0.58,-0.97,1.57,-3.66,0.6,-1.39,-0.2,-3.23,6.05,1.5,2,2,-10.826771653543311
-2.18,-8.09,0.13,0.64,-1.39,-1.28,-2.21,-3.86,-2.9,0.0,-0.14,-1.14,-3.03,3.27,2.31,0.58,2,2,-6.478873239436622
13.47,2.6,-0.54,-2.73,-0.84,0.85,-1.12,-0.28,-0.47,-0.95,0.77,1.53,0.75,1.87,-2.56,0.03,2,2,5.35714285714286
-1.08,0.72,-2.16,1.84,-1.08,-1.09,-4.43,2.7,1.5,-2.59,4.94,0.36,0.72,-0.36,0.36,-1.28,2,2,-13.62007168458781
-6.28,-0.62,0.62,-1.75,2.94,1.43,-0.5,-5.25,1.6,1.47,2.9,3.02,0.0,0.98,0.97,0.93,2,2,2.392344497607657
6.17,2.07,-1.93,-1.08,-2.58,-0.31,-0.61,-0.72,-1.66,1.27,-1.67,1.69,-2.08,-4.47,-0.89,-0.23,2,2,5.280898876404505
-1.5,-4.18,1.19,-5.88,1.67,2.46,-4.4,-5.86,4.0,1.28,-4.64,-1.33,3.14,3.04,3.38,-1.39,2,2,-19.510204081632654
-1.58,-1.0,3.64,2.93,-1.9,-0.48,-3.01,1.1,0.5,-0.99,-0.5,-0.5,2.01,1.97,0.0,1.06,2,2,-3.5748792270531404
6.12,-4.29,2.1,-6.31,2.34,-2.72,0.0,4.26,-0.99,-0.57,6.73,-0.54,3.78,-0.65,3.4,0.99,2,3,-0.25316455696202667
0.78,3.5,-0.88,-0.51,1.78,-4.24,6.25,-4.17,-1.53,-1.95,0.93,1.71,-2.19,-2.77,-3.8,-0.88,2,3,5.077574047954858
-3.37,2.24,0.0,1.95,0.72,-0.12,-0.12,0.83,2.0,-3.12,0.36,0.12,1.42,-1.87,1.31,-1.13,2,3,-1.8823529411764683
-2.23,-2.62,0.0,0.7,-0.23,-2.21,-3.81,-0.25,-4.35,9.61,-1.78,3.02,-2.34,0.24,4.55,0.81,2,3,4.004576659038905
-4.36,0.58,4.88,0.0,-0.78,-0.89,1.35,-2.22,-1.7,-2.43,-4.62,8.07,-0.57,3.7,-3.79,-1.35,2,3,-7.300574041874097
-2.56,0.19,-2.25,-1.15,-0.19,-2.14,1.59,-3.91,3.05,-1.28,-0.7,1.21,1.99,0.98,-1.16,-0.28,2,3,-0.195694716242667
-0.93,-0.08,0.49,-1.96,4.46,1.41,-2.89,-1.33,0.57,0.72,1.06,-0.76,1.11,-1.36,0.88,-0.28,2,1,14.771828013716704
1.29,0.28,-0.25,0.33,0.85,1.23,0.05,0.27,0.86,1.46,0.1,0.63,-1.28,-0.32,-1.85,1.13,2,1,2.3719676549865287
-0.19,2.59,-0.19,0.11,1.28,1.26,0.93,-1.67,0.6,0.13,1.12,0.15,2.08,-0.55,-2.37,-2.74,2,1,-14.296794208893482
-0.4,-1.66,-4.95,-3.35,0.89,-1.96,-1.24,-6.06,0.91,4.19,-4.08,-1.09,2.62,0.77,-0.68,-0.18,2,1,-2.0190023752969077
0.1,-2.03,1.7,-0.59,-2.32,1.72,-1.22,-0.3,0.23,-0.4,1.11,0.3,1.87,1.03,0.68,0.93,2,1,5.81451225372418
1.9,-0.62,-0.47,0.19,2.45,-0.83,49.94,-31.21,0.75,1.31,-0.67,1.45,-1.72,2.34,0.75,-0.79,2,1,0.9187482055699192
-0.47,-0.63,0.95,-0.78,5.06,3.31,-2.91,-1.05,0.0,0.0,-0.61,2.9,-2.07,3.33,0.44,0.34,3,2,-7.14285714285714
-1.11,0.32,0.64,-1.59,3.72,-0.16,0.62,0.78,-0.46,-0.93,0.0,0.16,-0.62,1.25,-0.15,-0.43,3,2,-7.906976744186045
-3.53,-4.39,-3.52,2.54,2.17,0.76,-0.45,-2.87,-0.93,-0.94,1.27,-0.47,-0.63,0.95,-0.78,-0.4,3,2,6.635071090047395
-1.77,-3.74,-4.55,-4.07,0.88,-2.46,-6.39,0.32,-3.48,-3.28,2.2,3.81,0.48,-0.79,0.48,-1.91,3,2,15.94896331738438
1.15,0.0,-3.4,-1.95,-1.99,-10.16,-3.62,1.41,-0.46,1.86,-0.91,0.92,0.46,0.0,1.36,0.73,3,2,2.2421524663677195
0.85,0.7,-1.11,0.14,2.39,-0.82,-2.35,2.98,-5.1,2.18,1.85,-0.7,-1.4,0.14,-1.71,-0.19,3,2,-6.078147612156293
2.27,0.0,0.22,-2.43,-0.23,0.45,0.0,1.58,0.22,0.0,2.22,-4.78,-4.11,2.62,-2.55,-1.16,2,3,40.47619047619047
0.33,1.61,-3.44,16.08,0.24,-0.24,-1.46,1.24,-0.49,-0.25,-0.74,1.74,0.73,0.73,3.85,-0.31,2,3,-5.0925925925925934
0.62,3.27,-0.4,2.98,-0.39,-2.33,0.0,-1.59,-3.43,-3.34,-2.59,2.22,1.08,0.86,1.28,0.17,2,3,2.73109243697478
2.2,-3.76,3.07,-1.63,2.48,3.76,-0.52,1.56,3.59,-0.5,3.98,-0.24,0.96,-0.24,1.43,0.67,2,3,-14.553990610328638
0.0,-0.97,-1.71,0.0,1.74,-1.47,7.44,0.0,0.0,1.39,-1.37,1.15,-0.91,-0.23,0.69,0.35,2,3,3.4403669724770714
1.2,-6.62,-0.51,2.8,-1.98,-1.26,3.07,-0.5,-1.25,-0.25,2.03,3.72,0.24,0.72,-4.03,-1.76,2,3,3.2098765432098775
0.16,0.16,-2.12,-1.34,-2.88,0.52,0.87,-1.72,-1.75,-3.02,-0.55,-4.8,5.43,1.29,2.36,1.57,2,2,1.9572308807539018
4.17,0.73,0.0,0.9,1.43,-1.24,-1.07,-1.45,-4.77,4.62,1.1,2.91,-2.12,-0.18,0.36,-0.94,2,2,-1.7903767251025715
-0.39,1.55,-1.52,-1.35,0.2,-0.2,-0.39,0.59,-2.94,1.41,0.4,0.99,-1.96,-0.4,-1.0,-0.31,2,2,12.003277345350272
0.3,-0.3,0.15,-2.58,-0.47,0.94,1.86,-1.37,-0.31,0.93,-2.3,1.72,-1.69,-1.25,-1.9,-0.55,2,2,7.928802588996753
3.69,1.7,1.52,-1.35,0.61,0.3,0.0,-0.6,-1.66,0.77,-0.76,1.54,2.88,1.47,-0.44,0.33,2,2,-4.974679773607383
-0.99,-0.33,0.17,-1.0,0.0,1.68,-0.99,1.34,1.49,-0.16,0.49,1.13,-0.8,-1.45,0.16,1.54,2,2,-8.798929407828703
2.81,0.41,-7.47,1.54,0.14,-5.13,-0.76,-1.38,1.4,-0.54,2.85,6.9,-4.21,0.29,-3.21,-0.79,2,1,-11.010558069381604
-11.99,-2.14,18.59,-3.68,3.1,-0.83,4.96,4.91,-0.41,-0.59,0.12,4.01,-3.63,-0.06,-0.12,-0.02,2,1,-3.539823008849563
1.68,-0.1,-4.4,-2.51,0.7,-0.27,-0.05,0.53,1.01,0.63,-2.51,-2.2,-0.71,-1.82,0.06,0.17,2,1,1.1811023622047223
-0.27,-0.05,0.53,1.01,0.63,-2.51,-2.2,-0.71,-1.82,0.06,1.69,1.05,0.71,-3.15,1.35,0.96,2,1,1.3842746400885897
6.9,-4.21,0.29,-3.21,-1.51,1.53,-4.45,0.08,-1.34,-5.44,2.87,-3.94,0.43,-2.39,6.02,2.5,2,1,10.78189300411523
4.48,-1.13,6.55,-0.43,-0.43,-0.29,0.94,-0.93,2.68,1.97,1.86,-0.41,0.41,1.83,1.66,0.72,2,1,-10.805500982318271
0.55,-0.49,0.77,1.05,-0.58,-0.04,0.93,0.44,-0.54,0.9,0.97,-1.08,0.97,0.47,-1.05,-1.36,1,1,-4.679937713059212
0.57,0.17,-1.33,0.95,0.0,-2.14,0.56,0.47,0.62,-1.38,-0.8,0.83,-1.2,0.56,-2.08,-0.79,1,1,-5.792954641399694
-0.96,0.83,-0.23,-1.93,-0.44,2.4,0.53,-0.18,-1.57,0.79,0.29,0.18,0.35,0.49,-0.31,-0.47,1,1,-0.33067919766783804
1.18,-1.17,0.55,-1.13,-0.5,0.37,-0.48,-1.15,1.68,0.16,0.3,0.21,0.18,-1.66,0.81,1.96,1,1,-0.6892024942566466
-2.53,-0.45,-2.9,1.82,2.01,1.12,-0.33,-0.29,1.66,0.41,-0.95,-1.48,-0.19,0.66,0.82,0.53,1,1,2.5268027937185744
-1.38,0.31,-0.96,0.83,-0.23,-1.93,-0.44,2.4,0.53,-0.18,-1.57,0.79,0.29,0.18,0.35,-0.53,1,1,0.2789765049474813
-1.04,-3.09,-2.3,3.77,0.0,1.56,1.21,0.13,0.0,-3.56,-0.72,0.56,4.32,-1.19,-0.51,2.12,2,1,6.577266922094505
0.73,1.11,0.0,-0.69,0.51,0.0,-1.66,-0.35,-0.03,0.0,0.0,-0.16,-0.46,-0.3,-0.94,0.93,2,1,-3.5883171070931863
0.48,0.0,0.32,0.19,0.0,0.1,0.29,0.35,2.56,0.52,0.0,0.0,0.4,0.0,-1.04,1.42,2,1,-3.028430160692208
-2.23,2.0,0.1,-3.31,-0.52,-3.6,-1.73,0.41,0.3,1.61,-3.49,-0.03,2.23,0.33,-1.11,-0.86,2,1,-2.0049436967865986
-0.75,-0.76,-1.71,0.36,-1.6,-1.49,0.74,0.54,-1.04,1.82,2.62,-0.22,0.93,1.21,1.07,0.27,2,1,3.6128691983122296
2.13,0.22,-0.02,0.0,-0.02,-0.12,0.37,1.34,0.0,0.0,-0.02,0.0,-1.25,-0.02,-0.02,2.14,2,1,1.3875123885034757
0.58,0.0,-0.14,1.43,-1.13,0.71,-1.84,-1.3,1.46,1.01,0.0,-1.57,0.0,1.45,-0.86,-0.09,2,2,0.1443001443001357
-0.21,1.05,-1.14,0.0,0.21,-1.67,-2.77,-0.22,1.54,-0.65,0.0,-0.33,-0.65,1.65,-1.84,-2.6,2,2,-0.11001100110010764
-1.16,0.15,0.29,-0.73,-1.32,0.59,1.62,0.44,-0.29,1.31,-0.43,-0.43,-2.89,0.89,0.15,-0.67,2,2,-1.9145802650957333
1.3,0.77,-1.15,0.77,-0.77,-1.29,-1.44,-0.13,-0.8,0.54,-3.33,0.28,2.06,-2.56,0.97,-0.26,2,2,-13.406292749658
0.92,-0.91,-0.46,-0.92,0.0,0.93,0.0,-0.92,0.47,-0.93,-1.87,0.95,0.47,0.94,-0.47,0.51,2,2,0.9345794392523255
-0.58,0.15,-1.75,4.16,-0.86,1.58,-0.85,-1.0,1.15,-1.0,0.29,-1.15,0.29,0.58,6.05,1.26,2,2,0.8152173913043459
7.08,1.01,-4.33,6.96,0.54,3.24,-1.36,-0.21,-2.34,0.65,-0.65,-1.63,-2.87,-1.71,0.0,1.04,3,2,-2.430555555555558
2.65,0.39,-1.29,-0.52,0.26,-0.52,-1.71,-2.67,2.47,4.69,-2.05,-0.26,2.62,-1.4,2.07,0.86,3,2,11.940824233885161
-2.0,-0.51,-1.28,0.39,2.07,2.03,0.0,-2.24,-1.91,1.81,-1.27,-8.51,2.25,-1.79,-5.47,-1.2,3,2,52.5144270403957
5.26,-1.78,-1.81,-3.0,1.07,0.12,2.35,8.37,2.75,1.85,0.4,-3.32,0.21,1.04,-0.41,0.99,3,2,-3.615702479338845
1.69,-8.97,7.54,-5.09,0.0,2.15,-0.82,-2.35,0.12,-1.93,0.61,2.2,0.12,2.03,-1.05,0.38,3,2,-9.80971128608924
-3.64,-0.47,-3.64,2.13,-3.22,0.33,4.3,-1.75,-1.29,-1.8,-3.67,2.42,-0.68,-1.19,-5.34,-1.81,3,2,-18.181818181818176
0.93,-0.69,10.49,-2.11,7.76,2.4,1.56,-5.38,3.46,-2.16,5.62,1.52,-3.18,-2.9,0.0,0.44,2,3,-3.3864541832669293
1.8,1.55,3.27,-5.49,-0.22,-0.67,-3.6,-1.4,-1.9,2.17,-5.44,0.5,2.74,-1.69,1.97,-0.4,2,3,-14.492753623188403
-2.07,-4.81,1.48,-1.7,0.74,-2.21,-5.01,-6.99,3.26,-5.63,8.15,0.94,-3.2,-1.65,-1.96,0.05,2,3,-9.714285714285719
3.25,1.38,-1.74,2.56,-6.83,-1.65,-0.1,-6.41,-1.01,-1.25,0.0,-2.07,-4.81,1.48,-1.7,-0.77,2,3,-19.012345679012345
-3.18,-2.9,0.0,2.19,-0.97,-2.17,0.2,-1.0,-0.2,-0.2,-0.81,0.41,5.11,-1.95,-3.17,-0.9,2,3,-12.295081967213118
1.83,2.1,-1.76,0.3,-0.6,1.2,-1.18,0.0,1.2,-0.3,0.0,0.89,0.29,-0.29,-1.76,0.83,2,3,4.491017964071853
0.66,0.92,-4.95,1.1,-1.76,0.0,2.35,3.24,2.09,5.38,-3.16,4.39,-1.32,-3.53,-2.27,-1.89,2,2,11.498708010335923
0.5,-0.33,0.17,-0.5,1.0,-0.83,-0.17,1.34,-1.15,-1.33,-2.03,-1.03,1.22,-0.69,1.04,0.22,2,2,-4.288164665523153
5.01,0.4,0.4,0.59,0.98,2.72,0.57,8.08,0.7,-3.11,-3.74,1.11,0.73,2.36,-1.24,-1.52,2,2,5.935251798561159
-2.09,0.31,-2.28,-2.8,-0.64,-4.19,-1.18,5.62,0.0,-6.45,-6.9,1.11,-7.33,8.3,6.93,1.67,2,2,-0.17064846416382506
0.17,-3.97,-0.86,2.09,-1.53,2.42,0.17,3.71,-1.14,-1.32,0.83,-2.15,3.72,-2.12,-0.67,-0.86,2,2,-6.700167504187604
